itemid,modifier,name,url
9831,135,Scaled Cloak of Stamina,https://classic.wowhead.com/item=9831
6548,1014,Soldier's Girdle of the Whale,https://classic.wowhead.com/item=6548
9847,2033,Conjurer's Cloak of Healing,https://classic.wowhead.com/item=9847
810,,Hammer of the Northern Wind,https://classic.wowhead.com/item=810
15012,928,Lupine Slippers of the Gorilla,https://classic.wowhead.com/item=15012
7609,152,Elder's Amber Stave of Intellect,https://classic.wowhead.com/item=7609
15523,154,Spiked Chain Shoulder Pads of Stamina,https://classic.wowhead.com/item=15523
15502,590,Outrunner's Gloves of the Monkey,https://classic.wowhead.com/item=15502
14229,2034,Embersilk Cloak of Healing,https://classic.wowhead.com/item=14229
6551,672,Soldier's Boots of the Tiger,https://classic.wowhead.com/item=6551
6584,1555,Scouting Tunic of Power,https://classic.wowhead.com/item=6584
9839,190,Banded Gauntlets of Strength,https://classic.wowhead.com/item=9839
15513,1104,Grunt's Pauldrons of the Boar,https://classic.wowhead.com/item=15513
9782,1021,Bandit Jerkin of the Whale,https://classic.wowhead.com/item=9782
15230,503,Ridge Cleaver of the Wolf,https://classic.wowhead.com/item=15230
7414,215,Infiltrator Pants of Spirit,https://classic.wowhead.com/item=7414
16645,,Shredder Operating Manual - Page 1,https://classic.wowhead.com/item=16645
3199,154,Battle Slayer of Stamina,https://classic.wowhead.com/item=3199
15011,584,Lupine Cord of the Monkey,https://classic.wowhead.com/item=15011
9771,2033,Greenweave Gloves of Healing,https://classic.wowhead.com/item=9771
3645,,Seer's Cuffs,https://classic.wowhead.com/item=3645
7072,,Naga Scale,https://classic.wowhead.com/item=7072
7416,1190,Phalanx Bracers of the Bear,https://classic.wowhead.com/item=7416
9861,1610,Archer's Gloves of Defense,https://classic.wowhead.com/item=9861
6617,511,Sage's Mantle of the Wolf,https://classic.wowhead.com/item=6617
6584,769,Scouting Tunic of the Owl,https://classic.wowhead.com/item=6584
2313,,Medium Armor Kit,https://classic.wowhead.com/item=2313
765,,Silverleaf,https://classic.wowhead.com/item=765
15527,1104,Sentry's Gloves of the Boar,https://classic.wowhead.com/item=15527
9844,779,Conjurer's Vest of the Owl,https://classic.wowhead.com/item=9844
4316,,Heavy Woolen Pants,https://classic.wowhead.com/item=4316
15491,1549,Bloodspattered Gloves of Power,https://classic.wowhead.com/item=15491
9805,1013,Superior Cloak of the Whale,https://classic.wowhead.com/item=9805
15120,248,Robust Girdle of the Falcon,https://classic.wowhead.com/item=15120
4541,,Freshly Baked Bread,https://classic.wowhead.com/item=4541
14117,238,Aboriginal Gloves of the Falcon,https://classic.wowhead.com/item=14117
9790,1097,Raider's Shield of the Boar,https://classic.wowhead.com/item=9790
7445,172,Sentinel Shoulders of Agility,https://classic.wowhead.com/item=7445
6537,1009,Willow Boots of the Whale,https://classic.wowhead.com/item=6537
2072,599,Dwarven Magestaff of the Monkey,https://classic.wowhead.com/item=2072
15488,931,Bloodspattered Surcoat of the Gorilla,https://classic.wowhead.com/item=15488
3045,,Lambent Scale Boots,https://classic.wowhead.com/item=3045
2100,,Precisely Calibrated Boomstick,https://classic.wowhead.com/item=2100
9749,1012,Simple Blouse of the Whale,https://classic.wowhead.com/item=9749
9840,938,Banded Girdle of the Gorilla,https://classic.wowhead.com/item=9840
9912,863,Royal Amice of the Eagle,https://classic.wowhead.com/item=9912
15224,2030,Battlesmasher of Healing,https://classic.wowhead.com/item=15224
9776,1992,Bandit Boots of Nature's Wrath,https://classic.wowhead.com/item=9776
9788,24,Raider's Belt of Strength,https://classic.wowhead.com/item=9788
2966,,Warrior's Pants,https://classic.wowhead.com/item=2966
9876,437,Sorcerer Slippers of the Falcon,https://classic.wowhead.com/item=9876
15294,153,Siege Bow of Spirit,https://classic.wowhead.com/item=15294
6514,,Disciple's Cloak,https://classic.wowhead.com/item=6514
15330,594,Wrangler's Boots of the Monkey,https://classic.wowhead.com/item=15330
15312,134,Feral Leggings of Spirit,https://classic.wowhead.com/item=15312
3192,587,Short Bastard Sword of the Monkey,https://classic.wowhead.com/item=3192
6269,27,Pioneer Trousers of Spirit,https://classic.wowhead.com/item=6269
14127,765,Ritual Shroud of the Owl,https://classic.wowhead.com/item=14127
7410,2033,Infiltrator Bracers of Healing,https://classic.wowhead.com/item=7410
6444,,Forked Tongue,https://classic.wowhead.com/item=6444
15547,128,Thick Scale Cloak of Defense,https://classic.wowhead.com/item=15547
15332,845,Wrangler's Buckler of the Eagle,https://classic.wowhead.com/item=15332
11983,845,Chrome Ring of the Eagle,https://classic.wowhead.com/item=11983
14185,1020,Watcher's Cinch of the Whale,https://classic.wowhead.com/item=14185
15011,62,Lupine Cord of Defense,https://classic.wowhead.com/item=15011
4088,1191,Dreadblade of the Bear,https://classic.wowhead.com/item=4088
6604,108,Dervish Cape of Defense,https://classic.wowhead.com/item=6604
9850,857,Conjurer's Mantle of the Eagle,https://classic.wowhead.com/item=9850
5466,,Scorpid Stinger,https://classic.wowhead.com/item=5466
2408,,Pattern: Fine Leather Gloves,https://classic.wowhead.com/item=2408
11982,759,Viridian Band of the Owl,https://classic.wowhead.com/item=11982
9858,1190,Archer's Buckler of the Bear,https://classic.wowhead.com/item=9858
3196,93,Edged Bastard Sword of Agility,https://classic.wowhead.com/item=3196
3206,601,Cavalier Two-hander of the Monkey,https://classic.wowhead.com/item=3206
10177,2050,Mystical Leggings of Healing,https://classic.wowhead.com/item=10177
15298,1951,Grizzly Buckler of Frozen Wrath,https://classic.wowhead.com/item=15298
8949,,Elixir of Agility,https://classic.wowhead.com/item=8949
9928,360,Brigade Breastplate of Agility,https://classic.wowhead.com/item=9928
3647,,Bright Bracers,https://classic.wowhead.com/item=3647
15491,1179,Bloodspattered Gloves of the Bear,https://classic.wowhead.com/item=15491
3740,586,Decapitating Sword of the Monkey,https://classic.wowhead.com/item=3740
15222,1801,Barbed Club of Arcane Wrath,https://classic.wowhead.com/item=15222
13051,,Witchfury,https://classic.wowhead.com/item=13051
14205,767,Thistlefur Belt of the Owl,https://classic.wowhead.com/item=14205
6611,174,Sage's Sash of Intellect,https://classic.wowhead.com/item=6611
15245,682,Vorpal Dagger of the Tiger,https://classic.wowhead.com/item=15245
14747,,Hulking Gauntlets,https://classic.wowhead.com/item=14747
15364,766,Trickster's Cloak of the Owl,https://classic.wowhead.com/item=15364
2633,,Jungle Remedy,https://classic.wowhead.com/item=2633
10404,598,Durable Belt of the Monkey,https://classic.wowhead.com/item=10404
4736,,Mistscape Sash,https://classic.wowhead.com/item=4736
7108,48,Infantry Shield of Defense,https://classic.wowhead.com/item=7108
9861,600,Archer's Gloves of the Monkey,https://classic.wowhead.com/item=9861
9756,757,Gypsy Trousers of the Owl,https://classic.wowhead.com/item=9756
15110,843,Rigid Belt of the Eagle,https://classic.wowhead.com/item=15110
15484,,War Torn Handgrips,https://classic.wowhead.com/item=15484
9891,1810,Huntsman's Belt of Arcane Wrath,https://classic.wowhead.com/item=9891
9873,190,Renegade Shield of Strength,https://classic.wowhead.com/item=9873
6612,766,Sage's Boots of the Owl,https://classic.wowhead.com/item=6612
14188,846,Raincaller Cloak of the Eagle,https://classic.wowhead.com/item=14188
15495,1009,Bloodspattered Wristbands of the Whale,https://classic.wowhead.com/item=15495
7421,1107,Phalanx Gauntlets of the Boar,https://classic.wowhead.com/item=7421
14124,113,Ritual Gloves of Spirit,https://classic.wowhead.com/item=14124
6548,672,Soldier's Girdle of the Tiger,https://classic.wowhead.com/item=6548
7411,151,Infiltrator Cloak of Agility,https://classic.wowhead.com/item=7411
3057,,Forest Leather Boots,https://classic.wowhead.com/item=3057
18709,,Arena Wristguards,https://classic.wowhead.com/item=18709
7444,602,Sentinel Boots of the Monkey,https://classic.wowhead.com/item=7444
6552,135,Bard's Tunic of Stamina,https://classic.wowhead.com/item=6552
9805,96,Superior Cloak of Stamina,https://classic.wowhead.com/item=9805
9748,756,Simple Robe of the Owl,https://classic.wowhead.com/item=9748
4292,,Pattern: Green Woolen Bag,https://classic.wowhead.com/item=4292
9747,842,Simple Britches of the Eagle,https://classic.wowhead.com/item=9747
3474,1010,Gemmed Copper Gauntlets of the Whale,https://classic.wowhead.com/item=3474
7417,1196,Phalanx Boots of the Bear,https://classic.wowhead.com/item=7417
11971,1363,Amethyst Band of Frost Resistance,https://classic.wowhead.com/item=11971
6559,1181,Bard's Buckler of the Bear,https://classic.wowhead.com/item=6559
15128,1558,Robust Tunic of Power,https://classic.wowhead.com/item=15128
14187,1804,Raincaller Cuffs of Arcane Wrath,https://classic.wowhead.com/item=14187
15342,847,Pathfinder Guard of the Eagle,https://classic.wowhead.com/item=15342
14109,95,Native Robe of Spirit,https://classic.wowhead.com/item=14109
15504,589,Outrunner's Shield of the Monkey,https://classic.wowhead.com/item=15504
15502,588,Outrunner's Gloves of the Monkey,https://classic.wowhead.com/item=15502
10027,,Black Mageweave Shoulders,https://classic.wowhead.com/item=10027
9817,1188,Fortified Spaulders of the Bear,https://classic.wowhead.com/item=9817
9774,854,Greenweave Vest of the Eagle,https://classic.wowhead.com/item=9774
15312,2032,Feral Leggings of Healing,https://classic.wowhead.com/item=15312
15553,687,Thick Scale Shoulder Pads of the Tiger,https://classic.wowhead.com/item=15553
15571,1196,Marauder's Belt of the Bear,https://classic.wowhead.com/item=15571
9869,191,Renegade Belt of Strength,https://classic.wowhead.com/item=9869
9920,693,Tracker's Gloves of the Tiger,https://classic.wowhead.com/item=9920
4570,1010,Birchwood Maul of the Whale,https://classic.wowhead.com/item=4570
12008,592,Savannah Ring of the Monkey,https://classic.wowhead.com/item=12008
14179,1802,Watcher's Cape of Arcane Wrath,https://classic.wowhead.com/item=14179
10060,188,Duskwoven Cape of Stamina,https://classic.wowhead.com/item=10060
15215,184,Furious Falchion of Stamina,https://classic.wowhead.com/item=15215
15495,924,Bloodspattered Wristbands of the Gorilla,https://classic.wowhead.com/item=15495
3184,1990,Hook Dagger of Nature's Wrath,https://classic.wowhead.com/item=3184
7757,,Windweaver Staff,https://classic.wowhead.com/item=7757
8178,840,Training Sword of the Eagle,https://classic.wowhead.com/item=8178
15560,600,Pillager's Gloves of the Monkey,https://classic.wowhead.com/item=15560
15245,684,Vorpal Dagger of the Tiger,https://classic.wowhead.com/item=15245
15213,1552,Mercenary Blade of Power,https://classic.wowhead.com/item=15213
15532,1187,Sentry's Armsplints of the Bear,https://classic.wowhead.com/item=15532
6892,,Recipe: Smoked Bear Meat,https://classic.wowhead.com/item=6892
7436,1844,Twilight Cape of Shadow Wrath,https://classic.wowhead.com/item=7436
11995,1103,Ivory Band of the Boar,https://classic.wowhead.com/item=11995
9799,1019,Ivycloth Sash of the Whale,https://classic.wowhead.com/item=9799
10028,,Shadoweave Shoulders,https://classic.wowhead.com/item=10028
15123,848,Robust Buckler of the Eagle,https://classic.wowhead.com/item=15123
4605,,Red-speckled Mushroom,https://classic.wowhead.com/item=4605
7435,859,Twilight Mantle of the Eagle,https://classic.wowhead.com/item=7435
15533,1029,Sentry's Headdress of the Whale,https://classic.wowhead.com/item=15533
8067,,Crafted Light Shot,https://classic.wowhead.com/item=8067
9808,1025,Superior Leggings of the Whale,https://classic.wowhead.com/item=9808
13032,,Sword of Corruption,https://classic.wowhead.com/item=13032
7414,863,Infiltrator Pants of the Eagle,https://classic.wowhead.com/item=7414
14194,1023,Raincaller Cord of the Whale,https://classic.wowhead.com/item=14194
6563,1840,Shimmering Bracers of Shadow Wrath,https://classic.wowhead.com/item=6563
15544,1192,Thick Scale Sabatons of the Bear,https://classic.wowhead.com/item=15544
6584,176,Scouting Tunic of Intellect,https://classic.wowhead.com/item=6584
6582,506,Scouting Boots of the Wolf,https://classic.wowhead.com/item=6582
9803,112,Superior Bracers of Intellect,https://classic.wowhead.com/item=9803
15124,505,Robust Cloak of the Wolf,https://classic.wowhead.com/item=15124
6611,767,Sage's Sash of the Owl,https://classic.wowhead.com/item=6611
13085,,Horizon Choker,https://classic.wowhead.com/item=13085
6615,1022,Sage's Gloves of the Whale,https://classic.wowhead.com/item=6615
15511,679,Grunt's Legguards of the Tiger,https://classic.wowhead.com/item=15511
15974,1803,Pagan Rod of Arcane Wrath,https://classic.wowhead.com/item=15974
10207,1216,Overlord's Crown of the Bear,https://classic.wowhead.com/item=10207
15110,760,Rigid Belt of the Owl,https://classic.wowhead.com/item=15110
14190,858,Raincaller Vest of the Eagle,https://classic.wowhead.com/item=14190
9768,757,Greenweave Bracers of the Owl,https://classic.wowhead.com/item=9768
11983,760,Chrome Ring of the Owl,https://classic.wowhead.com/item=11983
15332,113,Wrangler's Buckler of Spirit,https://classic.wowhead.com/item=15332
14094,5,Beaded Wraps of Intellect,https://classic.wowhead.com/item=14094
4564,1095,Spiked Club of the Boar,https://classic.wowhead.com/item=4564
9784,89,Raider's Boots of Defense,https://classic.wowhead.com/item=9784
15522,136,Spiked Chain Shield of Strength,https://classic.wowhead.com/item=15522
15599,606,Ancient Greaves of the Monkey,https://classic.wowhead.com/item=15599
9757,1012,Gypsy Tunic of the Whale,https://classic.wowhead.com/item=9757
6603,181,Dervish Tunic of Spirit,https://classic.wowhead.com/item=6603
14945,1212,Warbringer's Legguards of the Bear,https://classic.wowhead.com/item=14945
1990,218,Ballast Maul of Stamina,https://classic.wowhead.com/item=1990
3210,685,Brutal War Axe of the Tiger,https://classic.wowhead.com/item=3210
9868,600,Renegade Gauntlets of the Monkey,https://classic.wowhead.com/item=9868
15017,1016,Lupine Leggings of the Whale,https://classic.wowhead.com/item=15017
4566,756,Sturdy Quarterstaff of the Owl,https://classic.wowhead.com/item=4566
6269,228,Pioneer Trousers of the Wolf,https://classic.wowhead.com/item=6269
15528,1105,Sentry's Sash of the Boar,https://classic.wowhead.com/item=15528
15261,309,Sequoia Branch of Strength,https://classic.wowhead.com/item=15261
1716,,Robe of the Magi,https://classic.wowhead.com/item=1716
6582,1017,Scouting Boots of the Whale,https://classic.wowhead.com/item=6582
13463,,Dreamfoil,https://classic.wowhead.com/item=13463
15223,1182,Jagged Star of the Bear,https://classic.wowhead.com/item=15223
3201,1197,Barbarian War Axe of the Bear,https://classic.wowhead.com/item=3201
9856,1025,Archer's Boots of the Whale,https://classic.wowhead.com/item=9856
9845,254,Conjurer's Shoes of the Falcon,https://classic.wowhead.com/item=9845
7355,153,Elder's Bracers of Spirit,https://classic.wowhead.com/item=7355
15230,1182,Ridge Cleaver of the Bear,https://classic.wowhead.com/item=15230
9805,588,Superior Cloak of the Monkey,https://classic.wowhead.com/item=9805
6607,772,Dervish Leggings of the Owl,https://classic.wowhead.com/item=6607
15550,1201,Thick Scale Crown of the Bear,https://classic.wowhead.com/item=15550
9880,183,Sorcerer Gloves of Spirit,https://classic.wowhead.com/item=9880
9435,,Reticulated Bone Gauntlets,https://classic.wowhead.com/item=9435
7440,1561,Sentinel Trousers of Power,https://classic.wowhead.com/item=7440
15361,774,Trickster's Sash of the Owl,https://classic.wowhead.com/item=15361
9895,775,Jazeraint Boots of the Owl,https://classic.wowhead.com/item=9895
15518,1196,Spiked Chain Breastplate of the Bear,https://classic.wowhead.com/item=15518
15310,1012,Feral Gloves of the Whale,https://classic.wowhead.com/item=15310
3199,679,Battle Slayer of the Tiger,https://classic.wowhead.com/item=3199
6241,,White Linen Robe,https://classic.wowhead.com/item=6241
9859,2001,Archer's Cap of Nature's Wrath,https://classic.wowhead.com/item=9859
4065,,Combat Shield,https://classic.wowhead.com/item=4065
6475,,Pattern: Deviate Scale Gloves,https://classic.wowhead.com/item=6475
15253,1051,Beheading Blade of the Whale,https://classic.wowhead.com/item=15253
15477,924,Charger's Pants of the Gorilla,https://classic.wowhead.com/item=15477
2447,,Peacebloom,https://classic.wowhead.com/item=2447
6539,758,Willow Belt of the Owl,https://classic.wowhead.com/item=6539
3473,,Runed Copper Pants,https://classic.wowhead.com/item=3473
3474,1179,Gemmed Copper Gauntlets of the Bear,https://classic.wowhead.com/item=3474
9849,776,Conjurer's Hood of the Owl,https://classic.wowhead.com/item=9849
730,,Murloc Eye,https://classic.wowhead.com/item=730
15116,1020,Rigid Shoulders of the Whale,https://classic.wowhead.com/item=15116
7357,1888,Elder's Hat of Fiery Wrath,https://classic.wowhead.com/item=7357
7418,608,Phalanx Breastplate of the Monkey,https://classic.wowhead.com/item=7418
15499,1010,Outrunner's Cuffs of the Whale,https://classic.wowhead.com/item=15499
9785,1181,Raider's Bracers of the Bear,https://classic.wowhead.com/item=9785
1813,,Chipped Quarterstaff,https://classic.wowhead.com/item=1813
7471,775,Regal Gloves of the Owl,https://classic.wowhead.com/item=7471
14231,2037,Embersilk Mitts of Healing,https://classic.wowhead.com/item=14231
6267,227,Disciple's Pants of the Falcon,https://classic.wowhead.com/item=6267
7462,859,Knight's Girdle of the Eagle,https://classic.wowhead.com/item=7462
15116,849,Rigid Shoulders of the Eagle,https://classic.wowhead.com/item=15116
9845,772,Conjurer's Shoes of the Owl,https://classic.wowhead.com/item=9845
15114,587,Rigid Cape of the Monkey,https://classic.wowhead.com/item=15114
15350,255,Headhunter's Slippers of the Falcon,https://classic.wowhead.com/item=15350
12042,168,Marsh Chain of Agility,https://classic.wowhead.com/item=12042
5095,,Rainbow Fin Albacore,https://classic.wowhead.com/item=5095
5215,760,Ember Wand of the Owl,https://classic.wowhead.com/item=5215
14129,1840,Ritual Sandals of Shadow Wrath,https://classic.wowhead.com/item=14129
6450,,Silk Bandage,https://classic.wowhead.com/item=6450
15307,672,Feral Buckler of the Tiger,https://classic.wowhead.com/item=15307
6562,1013,Shimmering Boots of the Whale,https://classic.wowhead.com/item=6562
3065,,Bright Boots,https://classic.wowhead.com/item=3065
15488,1016,Bloodspattered Surcoat of the Whale,https://classic.wowhead.com/item=15488
10581,,Death's Head Vestment,https://classic.wowhead.com/item=10581
12019,155,Cerulean Talisman of Strength,https://classic.wowhead.com/item=12019
15016,1182,Lupine Handwraps of the Bear,https://classic.wowhead.com/item=15016
15250,1199,Glimmering Flamberge of the Bear,https://classic.wowhead.com/item=15250
15016,672,Lupine Handwraps of the Tiger,https://classic.wowhead.com/item=15016
7413,603,Infiltrator Cap of the Monkey,https://classic.wowhead.com/item=7413
11985,153,Cerulean Ring of Spirit,https://classic.wowhead.com/item=11985
14133,849,Ritual Tunic of the Eagle,https://classic.wowhead.com/item=14133
1475,,Small Venom Sac,https://classic.wowhead.com/item=1475
12007,675,Prairie Ring of the Tiger,https://classic.wowhead.com/item=12007
15499,926,Outrunner's Cuffs of the Gorilla,https://classic.wowhead.com/item=15499
6616,774,Sage's Pants of the Owl,https://classic.wowhead.com/item=6616
789,22,Stout Battlehammer of Stamina,https://classic.wowhead.com/item=789
3041,,\\"Mage-Eye\\" Blunderbuss,https://classic.wowhead.com/item=3041
2825,,Bow of Searing Arrows,https://classic.wowhead.com/item=2825
10058,782,Duskwoven Sandals of the Owl,https://classic.wowhead.com/item=10058
13308,,Schematic: Ice Deflector,https://classic.wowhead.com/item=13308
15544,598,Thick Scale Sabatons of the Monkey,https://classic.wowhead.com/item=15544
9779,585,Bandit Cloak of the Monkey,https://classic.wowhead.com/item=9779
9834,599,Scaled Leather Shoulders of the Monkey,https://classic.wowhead.com/item=9834
9290,334,Field Plate Helmet of Stamina,https://classic.wowhead.com/item=9290
15249,1194,Polished Zweihander of the Bear,https://classic.wowhead.com/item=15249
11974,1412,Aquamarine Ring of Fire Resistance,https://classic.wowhead.com/item=11974
7354,1807,Elder's Boots of Arcane Wrath,https://classic.wowhead.com/item=7354
3193,1553,Oak Mallet of Power,https://classic.wowhead.com/item=3193
9292,1202,Field Plate Pauldrons of the Bear,https://classic.wowhead.com/item=9292
15535,136,Wicked Chain Bracers of Strength,https://classic.wowhead.com/item=15535
15344,943,Pathfinder Pants of the Gorilla,https://classic.wowhead.com/item=15344
15127,1021,Robust Shoulders of the Whale,https://classic.wowhead.com/item=15127
9818,191,Fortified Chain of Strength,https://classic.wowhead.com/item=9818
9794,762,Ivycloth Cloak of the Owl,https://classic.wowhead.com/item=9794
4241,,Green Woolen Bag,https://classic.wowhead.com/item=4241
7407,861,Infiltrator Armor of the Eagle,https://classic.wowhead.com/item=7407
9751,,Gypsy Sandals,https://classic.wowhead.com/item=9751
5473,,Scorpid Surprise,https://classic.wowhead.com/item=5473
14162,1018,Pagan Mitts of the Whale,https://classic.wowhead.com/item=14162
6538,134,Willow Robe of Spirit,https://classic.wowhead.com/item=6538
6568,153,Shimmering Trousers of Spirit,https://classic.wowhead.com/item=6568
9892,606,Huntsman's Gloves of the Monkey,https://classic.wowhead.com/item=9892
15566,1554,Marauder's Bracers of Power,https://classic.wowhead.com/item=15566
15120,593,Robust Girdle of the Monkey,https://classic.wowhead.com/item=15120
14727,,War Paint Legguards,https://classic.wowhead.com/item=14727
10041,,Dreamweave Circlet,https://classic.wowhead.com/item=10041
7367,854,Elder's Mantle of the Eagle,https://classic.wowhead.com/item=7367
9253,,Middle Map Fragment,https://classic.wowhead.com/item=9253
7445,173,Sentinel Shoulders of Agility,https://classic.wowhead.com/item=7445
15537,933,Wicked Chain Cloak of the Gorilla,https://classic.wowhead.com/item=15537
15918,2034,Conjurer's Sphere of Healing,https://classic.wowhead.com/item=15918
3037,,Whipwood Recurve Bow,https://classic.wowhead.com/item=3037
15310,502,Feral Gloves of the Wolf,https://classic.wowhead.com/item=15310
15162,212,Imposing Boots of Agility,https://classic.wowhead.com/item=15162
9813,1553,Fortified Gauntlets of Power,https://classic.wowhead.com/item=9813
7432,1890,Twilight Cowl of Fiery Wrath,https://classic.wowhead.com/item=7432
7418,948,Phalanx Breastplate of the Gorilla,https://classic.wowhead.com/item=7418
7411,153,Infiltrator Cloak of Spirit,https://classic.wowhead.com/item=7411
9790,587,Raider's Shield of the Monkey,https://classic.wowhead.com/item=9790
15474,,Charger's Bindings,https://classic.wowhead.com/item=15474
15519,1013,Spiked Chain Cloak of the Whale,https://classic.wowhead.com/item=15519
3197,1201,Stonecutter Claymore of the Bear,https://classic.wowhead.com/item=3197
7484,1024,Ranger Wristguards of the Whale,https://classic.wowhead.com/item=7484
11981,2069,Lead Band of Concentration,https://classic.wowhead.com/item=11981
7494,860,Captain's Waistguard of the Eagle,https://classic.wowhead.com/item=7494
15540,1203,Wicked Chain Helmet of the Bear,https://classic.wowhead.com/item=15540
15112,93,Rigid Bracelets of Agility,https://classic.wowhead.com/item=15112
4500,,Traveler's Backpack,https://classic.wowhead.com/item=4500
4567,589,Merc Sword of the Monkey,https://classic.wowhead.com/item=4567
9814,1016,Fortified Belt of the Whale,https://classic.wowhead.com/item=9814
6569,769,Shimmering Robe of the Owl,https://classic.wowhead.com/item=6569
13457,,Greater Fire Protection Potion,https://classic.wowhead.com/item=13457
14190,178,Raincaller Vest of Intellect,https://classic.wowhead.com/item=14190
7458,603,Knight's Boots of the Monkey,https://classic.wowhead.com/item=7458
6590,1106,Battleforge Boots of the Boar,https://classic.wowhead.com/item=6590
3430,762,Sniper Rifle of the Owl,https://classic.wowhead.com/item=3430
2072,767,Dwarven Magestaff of the Owl,https://classic.wowhead.com/item=2072
14114,232,Aboriginal Footwraps of the Falcon,https://classic.wowhead.com/item=14114
14123,756,Ritual Cape of the Owl,https://classic.wowhead.com/item=14123
15018,846,Lupine Vest of the Eagle,https://classic.wowhead.com/item=15018
15223,22,Jagged Star of Stamina,https://classic.wowhead.com/item=15223
14484,,Pattern: Brightcloth Cloak,https://classic.wowhead.com/item=14484
6560,925,Soldier's Shield of the Gorilla,https://classic.wowhead.com/item=6560
9877,1882,Sorcerer Cloak of Fiery Wrath,https://classic.wowhead.com/item=9877
1733,,Worn Cloak,https://classic.wowhead.com/item=1733
15581,1028,Sparkleshell Gauntlets of the Whale,https://classic.wowhead.com/item=15581
4575,1018,Medicine Staff of the Whale,https://classic.wowhead.com/item=4575
4323,,Shadow Hood,https://classic.wowhead.com/item=4323
11984,762,Cobalt Ring of the Owl,https://classic.wowhead.com/item=11984
10504,2013,Green Lens of Nature's Wrath,https://classic.wowhead.com/item=10504
15970,16,Native Branch of Spirit,https://classic.wowhead.com/item=15970
15117,936,Rigid Leggings of the Gorilla,https://classic.wowhead.com/item=15117
3192,22,Short Bastard Sword of Stamina,https://classic.wowhead.com/item=3192
15354,237,Headhunter's Cloak of the Falcon,https://classic.wowhead.com/item=15354
15502,844,Outrunner's Gloves of the Eagle,https://classic.wowhead.com/item=15502
15306,2029,Feral Bindings of Healing,https://classic.wowhead.com/item=15306
15502,1100,Outrunner's Gloves of the Boar,https://classic.wowhead.com/item=15502
9867,1020,Renegade Cloak of the Whale,https://classic.wowhead.com/item=9867
7418,1201,Phalanx Breastplate of the Bear,https://classic.wowhead.com/item=7418
7354,250,Elder's Boots of the Falcon,https://classic.wowhead.com/item=7354
15347,1021,Pathfinder Belt of the Whale,https://classic.wowhead.com/item=15347
15122,113,Robust Bracers of Spirit,https://classic.wowhead.com/item=15122
6607,600,Dervish Leggings of the Monkey,https://classic.wowhead.com/item=6607
13491,,Recipe: Elixir of the Mongoose,https://classic.wowhead.com/item=13491
15310,844,Feral Gloves of the Eagle,https://classic.wowhead.com/item=15310
6336,840,Infantry Tunic of the Eagle,https://classic.wowhead.com/item=6336
15333,94,Wrangler's Cloak of Intellect,https://classic.wowhead.com/item=15333
15309,19,Feral Cloak of Stamina,https://classic.wowhead.com/item=15309
9396,,Legguards of the Vault,https://classic.wowhead.com/item=9396
15128,604,Robust Tunic of the Monkey,https://classic.wowhead.com/item=15128
6557,28,Bard's Boots of Spirit,https://classic.wowhead.com/item=6557
1945,,Woodworking Gloves,https://classic.wowhead.com/item=1945
15149,1195,Ghostwalker Gloves of the Bear,https://classic.wowhead.com/item=15149
15333,505,Wrangler's Cloak of the Wolf,https://classic.wowhead.com/item=15333
2256,,Skeletal Club,https://classic.wowhead.com/item=2256
14723,,War Paint Bindings,https://classic.wowhead.com/item=14723
7412,1194,Infiltrator Gloves of the Bear,https://classic.wowhead.com/item=7412
3195,845,Barbaric Battle Axe of the Eagle,https://classic.wowhead.com/item=3195
6269,1548,Pioneer Trousers of Power,https://classic.wowhead.com/item=6269
15269,1105,Massive Battle Axe of the Boar,https://classic.wowhead.com/item=15269
15479,23,Charger's Armor of Strength,https://classic.wowhead.com/item=15479
7488,1209,Captain's Circlet of the Bear,https://classic.wowhead.com/item=7488
15534,1108,Wicked Chain Boots of the Boar,https://classic.wowhead.com/item=15534
9868,1110,Renegade Gauntlets of the Boar,https://classic.wowhead.com/item=9868
15303,1012,Grizzly Pants of the Whale,https://classic.wowhead.com/item=15303
7431,780,Twilight Pants of the Owl,https://classic.wowhead.com/item=7431
11985,851,Cerulean Ring of the Eagle,https://classic.wowhead.com/item=11985
7052,,Azure Silk Belt,https://classic.wowhead.com/item=7052
9286,1212,Field Plate Armor of the Bear,https://classic.wowhead.com/item=9286
3241,,Heavy Weightstone,https://classic.wowhead.com/item=3241
7461,184,Knight's Bracers of Stamina,https://classic.wowhead.com/item=7461
1376,,Frayed Cloak,https://classic.wowhead.com/item=1376
6616,1029,Sage's Pants of the Whale,https://classic.wowhead.com/item=6616
1784,,Cross-stitched Pants,https://classic.wowhead.com/item=1784
6552,152,Bard's Tunic of Intellect,https://classic.wowhead.com/item=6552
15332,1015,Wrangler's Buckler of the Whale,https://classic.wowhead.com/item=15332
9840,599,Banded Girdle of the Monkey,https://classic.wowhead.com/item=9840
9865,596,Renegade Bracers of the Monkey,https://classic.wowhead.com/item=9865
6268,840,Pioneer Tunic of the Eagle,https://classic.wowhead.com/item=6268
14168,234,Buccaneer's Gloves of the Falcon,https://classic.wowhead.com/item=14168
6557,1012,Bard's Boots of the Whale,https://classic.wowhead.com/item=6557
13067,,Hydralick Armor,https://classic.wowhead.com/item=13067
7065,,Green Silk Armor,https://classic.wowhead.com/item=7065
13869,,Frostweave Tunic,https://classic.wowhead.com/item=13869
